Symbole,Description,Prix,Prix - Devise,Marché,Changement de prix % 1 jour,Capitalisation boursière,Capitalisation boursière - Devise,Ratio cours/bénéfice,"Rendement du dividende %, 12 mois écoulés",Performance % 5 années,Performance % 1 année,Performance % 6 mois,Performance % 3 mois,Performance % 1 mois,Moyenne mobile simple (21) 1 jour,Moyenne mobile simple (200) 1 jour,Moyenne mobile simple (50) 1 jour,Beta 5 années,Beta 1 année,Moyenne de la vraie amplitude (14) 1 jour,"Rendement des fonds propres %, 12 mois écoulés","Rendement des capitaux employés %, 12 mois écoulés",perf_sum,perf_norm,MRAT,Diff,score
DTM,"DT Midstream, Inc.",101.64,USD,NYSE,-0.02,10325862724,USD,27.32,3.06,143.16,33.53,5.81,-3.3,0.72,103.04,101.19,103.8,0.8,0.75,2.24,8.48,5.88,36.03,1.04,1.02,1,2.05
EQH,"Equitable Holdings, Inc.",53.42,USD,NYSE,-0.32,16001238193,USD,43.08,1.85,148.47,31.06,-0.5,1.81,2.51,52.32,51.18,53.07,0.86,0.28,1.38,34.3,0.43,32.37,1.03,1.02,1.04,2.05
NHY,NORSK HYDRO ASA,66.78,NOK,OSL,1.43,12819440803,USD,13.78,3.42,138.5,13.07,-0.92,17.82,5.83,64.08,62.72,61.24,1.72,0.9,1.11,9.7,14.16,29.97,1.03,1.02,1.06,2.05
HD,"Home Depot, Inc. (The)",409,USD,NYSE,-0.92,4.06926E+11,USD,27.78,2.2,42.15,11.55,6.23,11.78,9.17,390.88,383.21,375.42,1,0.7,8.47,193.95,31.32,29.56,1.03,1.02,1.07,2.05
TRP,TC ENERGY CORPORATION,70.61,CAD,TSX,-0.27,53213848694,USD,17.3,4.92,8.61,16.35,11.13,1.99,8.7,68.52,67.43,66.74,0.75,0.31,1.04,15.53,5.95,29.47,1.03,1.02,1.05,2.05
FITB,Fifth Third Bancorp,44.56,USD,NASDAQ,-0.51,29493697268,USD,13.87,3.3,115.68,7.95,3.12,18.04,4.4,42.37,41.55,42.07,0.29,0.15,0.78,11.58,2.96,29.11,1.03,1.02,1.07,2.05
IPN,IPSEN,117.2,EUR,EURONEXT,0.43,11309032337,USD,21.83,1.2,33.03,9.33,3.9,14.23,5.49,110.25,108.35,106.91,0.33,0.69,2.09,10.82,23.3,27.46,1.03,1.02,1.08,2.04
MSI,"Motorola Solutions, Inc.",462.78,USD,NYSE,0.19,77100952109,USD,37.25,0.92,197.99,8.5,9.03,9.82,8.92,451.69,442.85,431.73,0.98,0.75,7.08,152.71,27.38,27.34,1.03,1.02,1.04,2.05
RPM,RPM International Inc.,126.79,USD,NYSE,-0.61,16266190017,USD,23.7,1.6,47.86,10.14,4.72,11.91,3.08,121.85,119.55,115.94,1.03,0.77,2.49,25.42,15.83,26.76,1.03,1.02,1.06,2.05
BNTX,BioNTech SE,108.67,USD,NASDAQ,-1.99,26655409857,USD,,0,55.09,23.06,-6.33,9.39,-5.12,110.92,108.63,109.93,1.24,1.1,2.75,-1.81,-2.6,26.12,1.03,1.02,1,2.05
TMUS,"T-Mobile US, Inc.",251.98,USD,NASDAQ,0.01,2.83589E+11,USD,23.76,1.31,118.91,27.43,-6.41,3.36,1.5,247.29,242.15,238.36,0.61,0.65,4.57,19.74,10.29,24.38,1.02,1.02,1.04,2.05
TFC,Truist Financial Corporation,45.79,USD,NYSE,-0.26,59043236727,USD,12.44,4.53,19.06,8.58,0.22,15.05,0.55,44.1,43.11,43.75,0.39,0.28,0.86,8.13,1.58,23.85,1.02,1.02,1.06,2.05
ZURN,ZURICH INSURANCE N,591.2,CHF,SIX,-0.3,1.04767E+11,USD,16.77,4.72,71.91,21.77,0.78,1.09,6.1,576.2,564.93,563.82,0.8,0.83,7.4,24.54,2.39,23.65,1.02,1.02,1.05,2.04
CVX,Chevron Corporation,158.09,USD,NYSE,-0.06,3.23672E+11,USD,20.4,4.22,84.45,7.89,0.06,15.07,1.45,154.42,150.67,151.37,0.84,0.57,2.68,8.97,6.97,23.03,1.02,1.02,1.05,2.05
ITW,Illinois Tool Works Inc.,269.2,USD,NYSE,-0.08,78471801067,USD,23.62,2.23,36.75,9.05,2.44,10.02,2.33,259.67,255,255.78,1.11,0.82,4.38,109.06,35.84,21.51,1.02,1.02,1.06,2.04
CF,"CF Industries Holdings, Inc.",86.32,USD,NYSE,-0.22,13981505058,USD,11.28,2.31,158.29,8.76,10.81,-2.85,-7.58,87.65,86.28,92.01,0.92,0.31,2.34,24.98,16.48,16.72,1.02,1.02,1,2.03
SKA_B,SKANSKA AB SER. B,241,SEK,OMXSTO,-1.03,10511615381,USD,16.2,3.29,35.09,17.96,-4.14,2.77,4.74,235.22,231.26,229.32,1.19,0.91,4,10.55,9.17,16.6,1.02,1.02,1.04,2.03
AME,"AMETEK, Inc.",186.36,USD,NYSE,-0.31,43041731998,USD,30.05,0.63,85.47,12.32,0.53,3.7,3.56,183.31,180.37,181.14,1.1,0.89,3.14,14.64,14.09,16.56,1.02,1.02,1.03,2.03
SCCO,Southern Copper Corporation,98.12,USD,NYSE,0.59,79691987967,USD,22.04,2.69,121.62,-1.32,7.61,7.33,0.12,95.12,93.65,96.98,1,1.25,2.57,39.07,34.48,13.62,1.01,1.02,1.05,2.03
NEE,"NextEra Energy, Inc.",75.75,USD,NYSE,-0.75,1.55992E+11,USD,26.39,2.83,8.16,-4.67,6.39,11.81,5.06,73.04,71.64,73.14,0.62,0.53,1.67,11.84,4.1,13.53,1.01,1.02,1.06,2.03
PSX,Phillips 66,130.22,USD,NYSE,0.21,52623038517,USD,31.34,3.58,112.01,-2.95,2.29,14.06,3.5,123.14,120.43,124.32,1.06,1.28,2.96,6,0.92,13.41,1.01,1.02,1.08,2.04
TROW,"T. Rowe Price Group, Inc.",107.8,USD,NASDAQ,-0.45,23686401700,USD,12.05,4.64,-20.7,-1.99,0.82,14.48,0.15,105.89,103.83,102.25,1.49,1.13,2.05,19.39,,13.31,1.01,1.02,1.04,2.03
HOLX,"Hologic, Inc.",67.37,USD,NASDAQ,-1.3,14984387431,USD,27.95,0,1.98,-15.88,3.69,22.74,1.52,67.46,66.28,65.97,0.49,0,1.31,11.38,12.11,10.55,1.01,1.02,1.02,2.03
MCD,McDonald's Corporation,314.99,USD,NYSE,0.29,2.24778E+11,USD,26.98,2.22,48.52,8.48,1.88,0.15,6.13,306.5,301.72,299.73,0.52,0.33,4.54,,22.84,10.51,1.01,1.02,1.04,2.03
SU,SUNCOR ENERGY INC,55.05,CAD,TSX,-0.42,48470238421,USD,12.16,4.08,148.76,-0.22,-1.7,9.88,1.33,54.08,52.99,53.74,1.27,1.17,0.85,12.71,10.31,7.97,1.01,1.02,1.04,2.03
VIE,VEOLIA ENVIRON.,29.72,EUR,EURONEXT,-2.14,25541424347,USD,19.83,4.61,60.04,2.13,5.73,-2.3,-3.29,30.09,29.39,30.21,1.06,0.57,0.44,15.69,8.17,5.56,1.01,1.02,1.01,2.03
KEYS,Keysight Technologies Inc.,165.48,USD,NYSE,-0.83,28480572691,USD,52.79,0,69.57,6.1,-2.91,1.95,0.03,163.8,160.87,163.56,1.12,1.52,4.07,9.98,10.62,5.15,1.01,1.02,1.03,2.02
ARCC,Ares Capital Corporation,22.29,USD,NASDAQ,-0.13,15722639836,USD,10.92,8.6,53.51,6.24,-4.05,1.92,-3.21,22.47,22.05,22.38,0.75,0.68,0.26,10.25,,4.12,1,1.02,1.01,2.02
BCVN,BC VAUD N,96.3,CHF,SIX,0.52,10256419440,USD,18.77,4.59,0.21,4.67,0.84,-1.93,0.21,94.83,92.77,93.83,0.26,0.51,1.6,11.32,2.39,3.58,1,1.02,1.04,2.03
WM,"Waste Management, Inc.",227.12,USD,NYSE,0.04,91490824515,USD,33.7,1.39,100.55,7.94,-1.45,-4.09,-1.6,230.17,225.24,229.38,0.64,0.2,3.62,32.67,12.28,2.4,1,1.02,1.01,2.02
ROST,"Ross Stores, Inc.",145.96,USD,NASDAQ,-0.88,47739213993,USD,23.19,1.05,60.17,-10.76,6.62,5.71,6.33,144.35,141.09,136.47,1.12,0.62,3.04,37.98,25.92,1.57,1,1.02,1.03,2.02
GMAB,GENMAB A/S,1575.5,DKK,OMXCOP,0.35,15122256536,USD,11.5,0,-31.91,-13.31,-2.81,14.25,4.86,1463.05,1438.22,1410.52,0.69,0.46,41.72,26.92,22.46,-1.87,1,1.02,1.1,2.02
ED,"Consolidated Edison, Inc.",101.02,USD,NYSE,-0.62,36431226148,USD,18.32,3.31,39.43,0.17,0.77,-3.12,-0.94,102.8,100.66,101.62,0.23,-0.15,1.61,8.54,4.47,-2.18,1,1.02,1,2.02
KO,Coca-Cola Company (The),69.89,USD,NYSE,-0.34,3.00783E+11,USD,24.76,2.84,46.34,0.71,-1.37,-2.58,1.1,69.68,68.04,69.85,0.44,0.21,0.94,44.76,17.22,-3.24,1,1.02,1.03,2.02
BCE,BCE INC,34.9,CAD,TSX,-0.96,23476983267,USD,76.54,9.73,-39.5,-25.79,1.87,17.23,4.84,33.86,33.1,32.5,0.65,0.18,0.64,3.19,9.1,-6.69,0.99,1.02,1.05,2.02
AMGN,Amgen Inc.,292.6,USD,NASDAQ,-0.38,1.57525E+11,USD,23.94,3.15,17.83,-10.32,-6.16,6.91,-5.18,293.84,289.14,293.43,0.48,0.42,5.87,99.14,14.18,-9.57,0.99,1.02,1.01,2.01
EMSN,EMS-CHEMIE N,632.5,CHF,SIX,1.36,18187980721,USD,32.1,2.56,-21.53,-10.98,-0.94,1.12,-2.84,634.55,623.76,623.78,0.96,0.74,11.79,25.77,27.93,-10.8,0.99,1.02,1.01,2.01
BROS,Dutch Bros Inc.,67.85,USD,NYSE,3.56,11162564819,USD,144.09,0,108.77,115.95,-9.67,-2.5,15.04,62.97,62.27,64.63,2.64,2.29,2.84,9.99,5.54,103.78,1.1,1.01,1.09,2.12
TWLO,Twilio Inc.,104.68,USD,NYSE,-1.59,16062196944,USD,859.48,0,-58.79,76.83,-10.14,-8.93,-20.69,112.47,111.82,118.01,1.24,1.46,5.39,0.24,0.89,57.76,1.06,1.01,0.94,2.06
INTC,Intel Corporation,24.76,USD,NASDAQ,-0.14,1.08396E+11,USD,,0.5,-49.86,21.88,2.29,21.16,19.78,21.86,21.72,22.17,1.22,1.46,1.25,-19.24,-2.65,45.33,1.05,1.01,1.14,2.05
PAYC,"Paycom Software, Inc.",232.7,USD,NYSE,-0.51,13467930562,USD,31.48,0.64,-19.64,44.53,6.25,-10.13,-2.27,227.12,225.14,229.67,0.82,0.96,6.6,25.76,27.76,40.65,1.04,1.01,1.03,2.05
LOW,"Lowe's Companies, Inc.",260.2,USD,NYSE,-1.34,1.45826E+11,USD,21.38,1.76,55.2,7.68,9.33,16.52,14.88,243.65,240.2,230.84,0.89,0.74,5.82,,39.45,33.53,1.03,1.01,1.08,2.05
BAER,JULIUS BAER N,59.76,CHF,SIX,0.2,15225743297,USD,14.21,4.36,39.95,20.29,1.25,10.67,5.4,57.04,56.75,55.24,1.08,1.42,0.96,13.41,0.93,32.21,1.03,1.01,1.05,2.04
MTB,M&T Bank Corporation,198.95,USD,NYSE,-0.4,31091679727,USD,12.89,2.7,88.86,19.97,2.56,9.49,3.25,190.79,189.63,192.6,0.62,1.06,3.6,9.47,2.19,32.01,1.03,1.01,1.05,2.04
V,Visa Inc.,348.84,USD,NYSE,-0.34,6.72075E+11,USD,34.44,0.65,67.63,29.83,-0.72,-1.85,-1.46,343.22,338.27,347.99,0.94,0.81,5.52,51.18,39.07,27.26,1.03,1.01,1.03,2.04
AMS,"AMADEUS IT GROUP, S.A.",72.34,EUR,BME,-0.22,37000543806,USD,24.38,1.55,52.17,22.32,4.84,-1.36,0.75,71.15,70.13,70.76,1.27,1.03,1.13,27.16,19.66,25.8,1.03,1.01,1.03,2.04
DB1,DEUTSCHE BOERSE AG,257.8,EUR,XETR,0.35,54719218777,USD,23.93,1.56,62.96,30.27,4.54,-10.89,0.12,255.96,254.14,263.18,0.6,0.47,3.92,19.61,,23.92,1.02,1.01,1.01,2.03
WMB,"Williams Companies, Inc. (The)",57.39,USD,NYSE,0.56,70083368784,USD,28.96,3.42,168.81,27.85,0.09,-4.32,-2.17,58.12,57.71,58.75,0.69,0.62,1.21,19.64,7.02,23.61,1.02,1.01,0.99,2.03
SYK,Stryker Corporation,393.7,USD,NYSE,-0.13,1.50512E+11,USD,52.09,0.84,108.85,12.02,1.4,3.41,-1.04,385.35,379.75,387.66,0.91,0.65,6.28,14.25,15.19,16.83,1.02,1.01,1.04,2.03
BAS,BASF SE NA O.N.,47.68,EUR,XETR,-0.79,50249759279,USD,109.68,4.68,-7.81,6.71,-2.65,12.48,4.91,45.11,44.73,43.75,1.23,1.39,1.08,1.15,7.71,16.54,1.02,1.01,1.07,2.02
TXN,Texas Instruments Incorporated,205.47,USD,NASDAQ,-0.29,1.868E+11,USD,37.56,2.64,45.39,-0.65,1.99,14.72,10.65,191.47,188.91,200.94,1.02,1.11,4.84,29.84,18.22,16.06,1.02,1.01,1.09,2.03
SHB_A,SVENSKA HANDELSBANKEN SER. A,127.4,SEK,OMXSTO,0.55,26615379461,USD,9.76,11.84,45.87,22.68,-5.87,-0.89,7.15,122.59,121.94,123.18,0.71,0.82,1.57,13.61,1.23,15.91,1.02,1.01,1.04,2.02
SOLV,Solventum Corporation,73.17,USD,NYSE,-0.52,12686786007,USD,33.7,0,-19.64,21.61,-7.34,1.34,-0.91,72.6,72.21,73.74,0.66,0.84,1.68,11.64,9.34,15.6,1.02,1.01,1.01,2.02
NTNX,"Nutanix, Inc.",68.31,USD,NASDAQ,-0.7,18312369015,USD,97585.71,0,224.98,28.55,0.99,-15.38,-7.93,71.36,70.42,73.15,0.71,1.27,1.91,,7.58,14.15,1.01,1.01,0.97,2.03
DLR,"Digital Realty Trust, Inc.",167.54,USD,NYSE,0.29,56975886602,USD,43.91,2.92,8.97,10.82,4.55,-1.28,-7.69,170.03,168.95,172.48,0.49,0.25,3.06,6.37,,14.09,1.01,1.01,0.99,2.02
LAMR,Lamar Advertising Company,125.68,USD,NASDAQ,-0.87,12832504665,USD,29.3,4.65,83.1,4.96,1.55,7.36,-0.17,122.24,121.63,122.68,1.39,0.9,2.93,41.8,,13.88,1.01,1.01,1.03,2.02
ADSK,"Autodesk, Inc.",288.53,USD,NASDAQ,-0.59,61729418819,USD,61.83,0,16.97,13.45,1.22,-3.02,-4.37,293.69,290.37,297.6,1.47,0.94,5.65,42.36,23,11.65,1.01,1.01,0.99,2.02
DSV,DSV A/S,1455.5,DKK,OMXCOP,-0.89,54029509705,USD,32.51,0.48,51.39,15.52,2.32,-7.23,-4.87,1481.21,1468.38,1511.22,0.57,0.5,28.98,11.03,10.48,10.6,1.01,1.01,0.99,2.02
SVT,SEVERN TRENT ORD GBP0.9789,2620,GBX,LSE,-0.76,10664265940,USD,34.28,4.65,7.86,6.33,8.58,-4.73,-5.62,2629.52,2598.91,2667.28,0.4,0.34,44.91,12.73,4.14,10.18,1.01,1.01,1.01,2.02
CNH,CNH Industrial N.V.,12.28,USD,NYSE,-0.69,15366322898,USD,18.69,2.02,81.78,21.51,-6.01,-5.5,-7.14,12.46,12.35,12.85,1.55,1.04,0.32,10.79,8.43,10.01,1.01,1.01,0.99,2.02
AD,KONINKLIJKE AHOLD DELHAIZE N.V.,34.9,EUR,EURONEXT,-0.43,36209439039,USD,17.26,3.34,34.02,15.75,0.58,-7.43,0.2,34.73,34.43,35.09,0.41,0.4,0.51,12.68,8.55,8.9,1.01,1.01,1.01,2.02
VOLV_A,"VOLVO, AB SER. A",298.6,SEK,OMXSTO,-0.33,63974073590,USD,15.95,2.67,83.64,11.17,-12.84,10.02,5.21,287.16,283.35,275.76,1.14,1.55,5.15,22.62,14.08,8.35,1.01,1.01,1.05,2.02
YUM,"Yum! Brands, Inc.",148.2,USD,NYSE,0.22,41130785684,USD,29.27,1.87,54.18,7.85,-1.66,2,1.58,145.5,143.61,146.16,0.73,0.42,2.82,,48.71,8.2,1.01,1.01,1.03,2.02
WTRG,"Essential Utilities, Inc.",39.44,USD,NYSE,-0.45,11061683591,USD,16.87,3.29,-8.6,0.59,5.99,1.31,6.28,38.47,38.02,37.83,0.76,-0.06,0.61,10.02,5.24,7.89,1.01,1.01,1.04,2.02
INDU_A,"INDUSTRIVARDEN, AB SER. A",380.2,SEK,OMXSTO,0.16,17202327657,USD,12.52,2.17,63.18,5.14,-6.4,8.44,2.81,369,364.09,359.93,1.12,1.16,5.2,8.17,,7.19,1.01,1.01,1.04,2.02
RSG,"Republic Services, Inc.",234.01,USD,NYSE,-0.13,73061626395,USD,34.59,0.99,156.31,12.88,0.55,-7.31,-4.58,234.61,231.23,240.08,0.61,0.36,3.37,18.41,11.7,6.13,1.01,1.01,1.01,2.02
AMT,American Tower Corporation (REIT),211.25,USD,NYSE,-0.3,99213070929,USD,76.69,3.13,-14,-4.4,6.96,0.11,-8.4,209.2,206.45,216.54,0.83,-0.09,4.07,66.1,,2.67,1,1.01,1.02,2.02
AGNC,AGNC Investment Corp.,9.9,USD,NASDAQ,0.15,10292317653,USD,30.47,14.57,-30.17,-2.51,-5.76,10.68,2.7,9.59,9.48,9.45,0.65,0.11,0.14,3.98,,2.41,1,1.01,1.04,2.01
TRI,THOMSON-REUTERS CORP,247.71,CAD,TSX,0.34,80367928690,USD,48.91,1.28,134.81,9.67,-1.62,-6.14,-11.63,253.52,250.61,265.75,0.44,0.51,5.31,13.58,13.24,1.91,1,1.01,0.99,2.01
PNW,Pinnacle West Capital Corporation,90.85,USD,NYSE,-0.55,10849964433,USD,18.72,3.9,22.57,3.9,-2.57,-0.71,-0.93,91.53,90.43,90.92,0.38,0.32,1.43,8.9,3.44,0.62,1,1.01,1,2.01
GSK,GSK PLC ORD GBP0.3125,1479.5,GBX,LSE,-0.87,80611926639,USD,17.84,4.19,-4.06,-7.27,4.26,2.67,7.99,1420.95,1408.14,1413.44,0.6,0.96,40.75,23.47,14.22,-0.34,1,1.01,1.05,2.01
LII,"Lennox International, Inc.",586.26,USD,NYSE,-0.96,20591961462,USD,25.07,0.8,106.43,1.24,-4.3,2.48,-12.27,601.22,598.22,596.4,1.11,0.95,16.9,112.94,48.65,-0.57,1,1.01,0.98,2
KER,KERING,226.6,EUR,EURONEXT,1.25,32139226917,USD,38.15,2.68,-55.42,-12.76,-17.82,29.74,9.2,215.51,212.93,202.73,1.28,1.89,6.66,4.91,5.75,-0.85,1,1.01,1.06,2.01
SBAC,SBA Communications Corporation,221.98,USD,NASDAQ,-0.4,23931560117,USD,27.28,1.88,-26.16,1.34,0.67,-3.59,-5.72,222.26,220.38,228.56,0.77,0,4.78,,,-1.57,1,1.01,1.01,2.01
H2O,S.P.E.E.H. HIDROELECTRICA SA,122.1,RON,BVB,0.66,12632520101,USD,18.15,7.41,11,-1.93,0.49,-0.33,-1.13,123.18,121.54,122.65,0.49,0.41,1.19,14.47,13.93,-1.76,1,1.01,1,2.01
PAH3,PORSCHE AUTOMOBIL HOLDING SE,37.77,EUR,XETR,0,13550466196,USD,,5.06,-25.36,-7.08,-2.4,7.12,5.92,36.14,35.84,34.98,1.16,1.07,0.65,,,-2.37,1,1.01,1.05,2.01
TRU,TransUnion,90.27,USD,NYSE,-0.87,17584595804,USD,45.43,0.48,6.19,-5.85,-2.79,6.08,-8,91.2,90.47,90.84,1.65,1.59,2.81,9.06,8.61,-2.57,1,1.01,1,2.01
ARX,ARC RESOURCES LTD,26.79,CAD,TSX,-0.41,11322625470,USD,10.54,2.75,289.39,6.65,-0.22,-10.25,-1.54,27.15,26.95,27.93,0.41,1.03,0.48,18.84,13.39,-3.83,1,1.01,0.99,2
SJM,The J.M. Smucker Company,112.35,USD,NYSE,-0.75,11985910863,USD,,3.82,-8.02,-7.39,0.74,-0.72,3.37,110.86,109.79,105.84,0.29,0.21,1.92,-17.87,9.9,-7.37,0.99,1.01,1.02,2
BALL,Ball Corporation,53.2,USD,NYSE,-0.99,14478321105,USD,24.84,1.49,-31.71,-16.99,4.42,1.99,-9.86,54.8,54.48,56.42,1.08,0.52,1.21,9.59,7.97,-10.58,0.99,1.01,0.98,2
DXCM,"DexCom, Inc.",78.8,USD,NASDAQ,-4.21,30901833944,USD,55.17,0,-25.94,8.93,-13.12,-7.76,-9.64,80.73,79.8,82.76,1.44,1.2,2.22,22.83,15.11,-11.95,0.99,1.01,0.99,2
EXEL,"Exelixis, Inc.",38.34,USD,NASDAQ,-0.74,10322571880,USD,18.39,0,75.89,48.05,2.94,-10.53,-15.18,38.01,37.92,41.43,0.29,1.14,1.11,29,31.52,40.46,1.04,1,1.01,2.04
XPO,"XPO, Inc.",136.48,USD,NYSE,-0.67,16071579831,USD,47.21,0,364.5,11.27,10.25,15.09,-3.6,126.9,126.96,127.89,2.01,1.88,4.54,21.1,10.85,36.61,1.04,1,1.07,2.04
BIDU,"Baidu, Inc.",93.02,USD,NASDAQ,3.35,30732546099,USD,8.54,0,-26.14,10.49,4.7,11.67,1.67,88.16,87.88,87.89,0.34,0.95,2.49,10.33,5.04,26.86,1.03,1,1.06,2.03
KOG,KONGSBERG GRUPPEN ASA,295.3,NOK,OSL,0.1,25794870425,USD,38.69,1.49,980.89,34.11,8.49,-15.89,-5.23,300.17,299.44,329.88,0.54,1.09,8.66,39.31,30.7,26.7,1.03,1,0.99,2.03
USB,U.S. Bancorp,48.09,USD,NYSE,-0.39,74837148908,USD,11.51,4.14,31.86,8.04,4.57,10.42,4.25,45.73,45.74,45.7,1.03,1.24,0.86,11.64,1.54,23.03,1.02,1,1.05,2.02
MANH,"Manhattan Associates, Inc.",215.11,USD,NASDAQ,-0.53,13007398838,USD,59.95,0,122.22,-18.09,21.16,14.42,-2.73,215.85,215.38,206.13,1.1,1.4,5.81,85.16,86.13,17.49,1.02,1,1,2.02
AIG,"American International Group, Inc. New",83.14,USD,NYSE,-0.29,46057108154,USD,15.41,1.98,182.2,10.26,5.23,1.32,4.84,79.59,79.37,81.54,0.64,0.54,1.26,7.61,5.1,16.82,1.02,1,1.05,2.02
SPG,"Simon Property Group, Inc.",176.92,USD,NYSE,0.2,57644145111,USD,25.04,4.73,158.35,8.77,-4.26,11.58,6.88,169.35,168.69,165.02,1.52,0.94,2.97,79.83,,16.09,1.02,1,1.05,2.02
MOWI,MOWI ASA,207,NOK,OSL,0,10641044662,USD,27.18,3.33,12.68,10.61,-4.12,9.06,3.55,199.71,198.73,195.77,1.03,0.79,4.34,9.26,10.11,15.55,1.02,1,1.04,2.02
MAS,Masco Corporation,74.81,USD,NYSE,-1.03,15661448027,USD,19.87,1.59,25.62,-4.41,0.25,19.55,10.09,70.92,70.63,67.45,1.16,0.91,1.84,,36.41,15.39,1.02,1,1.06,2.02
CSL,Carlisle Companies Incorporated,395.28,USD,NYSE,-0.57,16898510916,USD,21.96,1.01,209.3,-4.6,18.33,1.35,-8.43,381.45,382.6,387.7,1.05,1.21,11.52,31.34,20.34,15.08,1.02,1,1.03,2.01
MPLX,MPLX LP,50.73,USD,NYSE,-0.01,51692217033,USD,12.04,7.33,172.86,19.78,-4.56,-1.39,-1.5,50.83,50.74,50.96,0.67,0.58,0.75,31.38,13.37,13.82,1.01,1,1,2.02
HON,Honeywell International Inc.,221.68,USD,NASDAQ,-0.52,1.40744E+11,USD,25.2,2.01,34.51,9.91,4.99,-1.22,-2.05,219.2,219.65,226.61,1.07,0.76,3.21,34.6,15.46,13.68,1.01,1,1.01,2.01
SHW,Sherwin-Williams Company (The),368.98,USD,NYSE,-1.06,91997757353,USD,36.64,0.81,65.23,2.67,6.61,3.23,7.93,354.44,353.78,347.73,1.16,0.73,7.37,62.43,22.54,12.52,1.01,1,1.04,2.01
H,Hyatt Hotels Corporation,142.8,USD,NYSE,-0.87,13687324121,USD,33.82,0.42,149.87,-1.99,2.27,10.41,-2.16,140.44,140.54,141.9,1.46,1.17,3.72,11.66,,10.69,1.01,1,1.02,2.01
NDSN,Nordson Corporation,226.86,USD,NASDAQ,-0.14,12746425276,USD,28.52,1.37,20.28,-11.92,6.23,15.89,2.95,216.06,215.03,216.73,0.89,1.23,5.63,15.59,13.89,10.2,1.01,1,1.06,2.01
DWNI,DEUTSCHE WOHNEN SE,23.15,EUR,XETR,0.43,10718245061,USD,,0.17,-47.77,11.57,-3.54,1.98,2.43,22.79,22.85,23.18,0.67,0.15,0.42,-3.89,,10.01,1.01,1,1.01,2.01
GGG,Graco Inc.,87.06,USD,NYSE,-0.31,14424507434,USD,30.87,1.24,48.81,6.07,0.68,2.95,2.01,84.67,85,85.66,1.04,0.92,1.57,19.62,22.31,9.7,1.01,1,1.02,2.01
AAPL,Apple Inc.,228.73,USD,NASDAQ,0.42,3.3944E+12,USD,34.77,0.44,81.27,1.36,-7.77,15.34,6.53,220.79,221.06,212.83,1.17,1.13,4.58,149.81,66.71,8.93,1.01,1,1.03,2.01
ADP,"Automatic Data Processing, Inc.",307.36,USD,NASDAQ,-0.19,1.24494E+11,USD,30.79,1.95,117.95,13.58,-1.8,-4.81,0.07,304.69,303.67,305.08,0.82,0.63,4.51,76,50.64,6.98,1.01,1,1.01,2.01
LONN,LONZA N,574.6,CHF,SIX,1.41,48244180954,USD,56.27,0.71,2.35,2.61,-1.31,1.38,1.06,560.09,558.9,561.98,1.21,0.86,9.86,8.16,7.1,2.68,1,1,1.03,2
OVV,Ovintiv Inc. (DE),40.82,USD,NYSE,-0.27,10492263603,USD,18.06,2.93,247.4,-5.07,-5.55,12.95,0,40.07,40.22,40.07,1.11,1.07,1.17,5.75,11.74,2.33,1,1,1.01,2
PHIA,KON.PHILIPS N.V.,24.11,EUR,EURONEXT,0.17,26803618429,USD,,3.53,-39.71,-10.8,-5.53,18.3,10.14,23.3,23.2,21.75,0.76,1.06,0.41,,6.03,1.97,1,1,1.04,2.01
1CO,COVESTRO AG,59.2,EUR,XETR,0,13006779742,USD,,0,3.41,3.41,-0.5,-1.99,-1.17,59.12,59.26,59.78,0.25,0.01,0.3,-5.9,-2.87,0.92,1,1,1,2
IFC,INTACT FINANCIAL CORPORATION,278.74,CAD,TSX,-0.27,36022992877,USD,21.4,1.82,95.07,9.86,-0.03,-8.99,-8.05,284.57,284.86,298.08,0.31,0.46,4,13.23,6.17,0.85,1,1,0.98,2
CPG,COMPASS GROUP PLC ORD GBP0.1105,2617,GBX,LSE,0.27,60056517082,USD,38.78,1.84,122.91,10.28,-6.64,-2.89,-2.02,2613.24,2623.16,2558.8,1.1,0.38,38.46,21.77,20.89,0.75,1,1,1,2
HLE,HELLA GMBH & CO. KGAA,87.9,EUR,XETR,-0.11,11454372897,USD,50.76,1.08,118.11,-0.34,-2.55,3.41,-0.45,87.6,87.68,86.68,0.74,0.45,0.93,6.3,7.77,0.52,1,1,1,2
BJ,"BJ's Wholesale Club Holdings, Inc.",97.38,USD,NYSE,0.28,12859097730,USD,22.35,0,109.01,19.12,-6.01,-16.3,-6.23,105.33,105.01,107.02,0.44,0,2.95,30.84,18.82,-3.2,1,1,0.93,2
PEP,"PepsiCo, Inc.",148.26,USD,NASDAQ,-0.92,2.02979E+11,USD,27.03,3.67,8.56,-16.06,-4.22,13.98,2.38,145.42,145.2,139.6,0.46,0.16,2.59,39.88,20.2,-6.3,0.99,1,1.02,2
WES,"Western Midstream Partners, LP",38.46,USD,NYSE,-0.22,14663990999,USD,11.83,11.44,313.49,0.75,-5.07,-2.15,-5.66,39.07,39.22,39.15,1.13,0.49,0.76,38.42,13.81,-6.48,0.99,1,0.98,1.99
NTAP,"NetApp, Inc.",110.86,USD,NASDAQ,0.3,22181962023,USD,19.51,1.88,164.26,-16.66,-10.54,11.01,5.49,106.6,107.09,105.85,1.44,1.5,2.13,108.51,23.92,-16.18,0.98,1,1.04,1.98
